review_id,review_text,rating,rating_text
en_0488228,"Terrible quality

Very disappointed with these balloons. One of the big rings came with a hole in it and another two balloons popped as I was filling them with helium.",0,0
en_0807039,"Movie doesn’t load

This doesn’t play well. Pauses in places and will not load the rest of the movie. Could only watch to first 50 mins.",2,2
en_0203373,"Don’t get it

One star because I couldn’t not leave 0. This case does not work, when I did the stress test it worked but when I took it in the water, it was not water proof. This at best is water resistant",0,0
en_0580867,"On the Fence

Great flavor but not sure if it actually works",2,2
en_0175304,"Came with many holes, & it was super long

The dress had little holes in multiple places, unable to return it, didn’t notice until I wore it and others pointed out the holes! I guess when you buy cheap clothes you get cheap quality!",0,0
en_0499571,"Order is incomplete

We ordered a 24 pack and received only a 12 pack",0,0
en_0149761,"This a great case for the price

This a great case for the price. It looks great while also providing the protection that I need for my iPhone.",3,3
en_0048295,"Would not repurchase

This does seem to extend the length of my manicure but I don't find it the miracle product others do. I get maybe 5-7 days instead of 2-3 out of my polish with this.",2,2
en_0320053,"Beware when insuring...

I initially purchased this plan to cover a dash cam from defects, accidental damage, ect, but when it came time to file a claim, the company refused to cover my accidental damage claim, and I had to jump through hoops showing them proof of purchase of my insurance plan, because apparently, the insurance plan ID for some reason wasn't enough. I've dealt with asurion before and I've never had problems like this, so insure your purchased Amazon goods at your own risk.",0,0
en_0602138,"Great book

This is a great book so far. I haven't finished it, but I cant wait to! Well worth the great price!",4,4
en_0614599,"very natural

these eyelashes are actually pretty decent if you are looking for a more natural look. they are very lightweight and flexible for easy application, not thick at all.",4,4
en_0814475,"Great footsie roller!

Excellent product - feels great and very therapeutic. My massage therapist recommended this for reflexology.",3,3
en_0565860,"Keep Looking

I’m disappointed. Toilet is fully functional and reasonably priced,.... but... the casting is out of level, both the base and tank. The problem was obvious once the tank was installed, since the tile behind the toilet was level and called attention to the issue. The fix was to install galvanized shims under the bowl and between the tank and bowl. Not a perfect answer, but the problem was less noticeable. I would have been better off paying $20 more for a different toilet, manufactured with better quality control.",1,1
en_0644877,"Best mouse, just one issue

Let me first say that this mouse was the perfect shape, weight, and in my opinion the ideal mouse for any FPS. It just isn't compatible with the microsoft surfacebook 2. It freezes and jumps around every so often.",3,3
en_0425157,"Difficult to apply

I have found it really hard to put on magnetic lashes that have 2 magnetic bars per lash. They are difficult to line up both at the same time, and they aren't as long as a realistic lash line. I ended up cutting each lash pairing in half so they are smaller chunks with one magnetic bar per lash set. This is much easier and looks better.",1,1
en_0030289,"Very ligh, sturdy and attractive.

The things I liked most about this product are the attractiveness of it and it's light weight. There are no downsides that I can see.",4,4
en_0578686,"Comprehensible handheld 5 in 1 poker game

It was the perfect gift for a family member who enjoys handheld poker electronic games. My reason for 4 stars is that it has a small screen.",3,3
en_0165936,"I like the color and design of this toaster

I like the color and design of this toaster. It fits perfectly in my kitchen counter top. Bread toasts uniformly and can remove bread crumbles from the bottom tray. I highly Recommend this.",4,4
en_0535901,"Battery Operated Only...No Plug

Only complaint is that it's battery operated only for the sound machine and vibration. Both were much needed for a newborn. Very disappointed that it didn't come with a plug option. Otherwise it looks great and great quality.",3,3
en_0584677,"Great authentic look

Cute and a great piece to wear for any costume",3,3
en_0859856,"Worth the buy!

I like these bands! Colors are bright and vibrant. My only gripe is the two holders for the excess band slide too easy.",3,3
en_0403110,"Wish it was taller

Pretty easy to assemble. The quality is decent I just wish it was taller to watch movie while sitting in chairs. The screen is pretty short. Originally I put it up for movie and it fell back cause of strong winds, good thing it came with stakes and rope to stake it down for stability.",3,3
en_0961474,"Cheaper and it works

Since I installed the head, I have noticed a slight vibration. Although it still does the job will",2,2
en_0126375,"Cheap

Great info from a history buff",3,3
en_0935263,"Be careful

Was amazing for the first 2 weeks, and then my armpits became so irritated that I had to quit using!",1,1
en_0163184,"REFUND

Did not receive Entire Order. Called & cancel the part of the order I didn't receive. I was told I would Have a refund & someone would call me. NO calls or contact , or refund at this point & time ??????",0,0
en_0181237,"Pass this up.

Poor finish, Poor fit. Cut my finger on the jagged finish. Holes didn't line up. Shipped back the same day and I had to pay for shipping. BOOO.",0,0
en_0527559,"Too bitter

I ordered this because I love Cuban coffee that I drink while I’m on Florida. It did not live up to its name. Will not order again.",1,1
