review_id,review_text,rating,rating_text,processed_text
en_0982224,"Tree is beautiful, as provided base can not hold up to winds

Tree is beautiful and lights are the perfect brightness. Sadly, the first windy day the tree broke off of the base. Specifically, the metal tore above all of the 4 spot welds holding the lower tree's part's metal tube to the base. I solved the problem by creating a new base using 18"" long 1/2"" black iron pipe to push inside the tree's metal tube, then attached that to a 1/2"" black iron pipe flange. This flange was then welded to 4 legs of 2"" angle iron, each 15"" long. The base is then held down with 2 sandbags.",3,3,tree beautiful provided base hold wind tree beautiful light perfect brightness sadly first windy day tree broke base specifically metal tore spot weld holding lower tree part metal tube base solved problem creating new base using long black iron pipe push inside tree metal tube attached black iron pipe flange flange welded leg angle iron long base held sandbag
en_0368903,"Not a happy customer

Much smaller than anticipated, the picture looks like it’s a man’s bracelet when in reality it’s more for a woman. The clasp is impossible to use one handed making it impossible to put on alone, must have help. I will be returning and not recommending this to anyone.",1,1,happy customer much smaller anticipated picture look like man bracelet reality woman clasp impossible use one handed making impossible put alone must help returning recommending anyone
en_0175552,"Very nice

Very nice keepsake box, Purchased for a gift.",3,3,nice nice keepsake box purchased gift
en_0740744,"A surprisingly compelling book.

I was stunned by this book held my interest throughout. The relationship between the two lead female characters was an unexpected, but welcome development. Although I received the book from instant freebies, I highly recommend it. I am looking forward to the rest of the series.",3,3,surprisingly compelling book stunned book held interest throughout relationship two lead female character unexpected welcome development although received book instant freebie highly recommend looking forward rest series
en_0609941,"pricey

best buy is at Costco or Smith&Final",3,3,pricey best buy costco smith final
en_0871091,"Two container is a Plus

I found it easy to set up but it is a little tricky getting it to lock in place so you can use it. I haven't placed it in the dishwasher so I can't say that it's dishwasher safe. It easier to use a bottle brush and clean it with soap and water. I love having two bottles. Great for the price.",3,3,two container plus found easy set little tricky getting lock place use placed dishwasher say dishwasher safe easier use bottle brush clean soap water love two bottle great price
en_0615094,"Defective

The shot glasses are all scratched up. Poor quality. Will not but again.",0,0,defective shot glass scratched poor quality
en_0120992,"Color

The antelope color is not the same as I expected it to be. Looks different online.",3,3,color antelope color expected look different online
en_0046703,"very cute

looks better in person than online. somewhat hard to tighten the band by yourself, also can be uncomfortable if you tighten too much since it is not a flexible band.",3,3,cute look better person online somewhat hard tighten band also uncomfortable tighten much since flexible band
en_0301633,"Fits awkward. Only buy if you're short and petite.

The top was a bit tight and I'm a 36 B. I got a medium. I prob would still wear top but underboob is inevitable since the straps are not adjustable. Otherwise the top was cute. Bottoms fit weird and where the strappy parts are on each side the inner lining (tan/white material) showed no matter what and looked super odd. Not cute at all. Maybe I am just too wide for them. I have a 26"" waist. Def for SHORT PETITE people.",1,1,fit awkward buy short petite top bit tight b got medium prob would still wear top underboob inevitable since strap adjustable otherwise top cute bottom fit weird strappy part side inner lining tan white material showed matter looked super odd cute maybe wide waist def short petite people
